region_name,state_name,lat_max,lat_min,lng_max,lng_min,lat_avg,lng_avg,yearly_sunlight_kwh_kw_threshold_avg,count_qualified,percent_covered,percent_qualified,number_of_panels_n,number_of_panels_s,number_of_panels_e,number_of_panels_w,number_of_panels_f,number_of_panels_median,number_of_panels_total,kw_median,kw_total,yearly_sunlight_kwh_n,yearly_sunlight_kwh_s,yearly_sunlight_kwh_e,yearly_sunlight_kwh_w,yearly_sunlight_kwh_f,yearly_sunlight_kwh_median,yearly_sunlight_kwh_total,install_size_kw_buckets,carbon_offset_metric_tons,existing_installs_count,center_point
94521,California,37.9839211,37.9248766,-121.9215997,-122.0094867,37.957107761372654,-121.97574549256092,1232.5,12314,99.0817835187923,96.7093379407838,101406,252083,222549,214237,114186,66,904461,16.5,226115.25,32016361.644567896,95765439.713732928,78606666.670617685,73091128.262481689,41193678.264813237,23093.675317382811,320673274.55621344,"[[0,675],[5,1755],[10,2853],[15,3098],[20,2247],[25,974],[30,271],[35,113],[40,71],[45,42],[50,33],[55,17],[60,26],[65,18],[70,12],[75,11],[80,11],[85,4],[90,7],[95,6],[100,4],[105,3],[110,3],[115,1],[120,3],[125,1],[130,3],[140,2],[145,5],[150,5],[160,3],[165,2],[170,2],[180,4],[185,1],[205,2],[210,1],[240,2],[245,1],[265,2],[275,1],[285,1],[295,1],[315,1],[325,1],[335,1],[340,1],[345,1],[425,2],[485,1],[490,1],[530,1],[560,2],[565,2],[580,1],[665,1],[1260,1]]",87425.4829237452,667,POINT(-121.975745492561 37.9571077613727)
94545,California,37.6655304,37.5893992,-122.0747785,-122.1529172,37.633740365210706,-122.10230377521181,1229.95,8654,97.425459346462759,97.730095990965552,66725,107110,77132,100326,1206118,66,1557411,16.5,389352.75,21342305.924108878,41658057.415209994,26174592.317535412,36850460.415734865,444880795.48644376,23846.632128906251,570906211.55903327,"[[0,453],[5,1068],[10,1922],[15,2709],[20,1106],[25,191],[30,98],[35,85],[40,60],[45,37],[50,26],[55,35],[60,19],[65,32],[70,38],[75,32],[80,23],[85,31],[90,29],[95,21],[100,17],[105,20],[110,16],[115,15],[120,21],[125,16],[130,15],[135,18],[140,8],[145,19],[150,10],[155,8],[160,15],[165,13],[170,13],[175,21],[180,10],[185,8],[190,6],[195,9],[200,8],[205,16],[210,8],[215,6],[220,7],[225,9],[230,10],[235,4],[240,6],[245,4],[250,6],[255,7],[260,6],[265,5],[270,4],[275,8],[280,2],[285,4],[290,2],[295,3],[300,5],[305,3],[310,4],[315,8],[320,2],[325,5],[330,2],[335,4],[340,3],[345,2],[350,5],[355,1],[360,4],[365,8],[370,2],[375,2],[380,2],[385,5],[390,1],[400,4],[410,2],[415,1],[420,1],[425,2],[430,3],[435,2],[440,2],[445,2],[450,4],[455,1],[460,2],[465,1],[475,1],[480,2],[490,1],[495,2],[500,1],[505,1],[515,1],[525,1],[535,4],[540,3],[550,1],[555,1],[560,1],[570,1],[575,1],[580,3],[590,1],[595,1],[610,3],[615,1],[620,1],[625,1],[630,1],[635,1],[640,1],[660,3],[665,1],[670,1],[690,1],[695,1],[705,1],[710,3],[715,2],[720,2],[725,1],[730,1],[735,1],[745,2],[750,2],[755,1],[770,2],[780,1],[785,1],[800,1],[810,1],[815,4],[835,1],[845,1],[850,1],[870,1],[875,1],[880,1],[885,3],[895,1],[905,1],[910,2],[930,3],[960,2],[965,2],[975,1],[985,1],[1015,1],[1020,1],[1035,1],[1065,1],[1070,1],[1075,1],[1095,1],[1105,1],[1110,1],[1115,1],[1120,1],[1150,1],[1175,1],[1180,2],[1185,2],[1235,1],[1240,1],[1250,1],[1275,1],[1340,1],[1345,1],[1355,1],[1360,1],[1365,1],[1375,1],[1410,1],[1440,1],[1480,1],[1485,1],[1530,1],[1540,1],[1575,1],[1610,1],[1650,1],[1725,1],[1765,1],[1805,2],[1830,1],[1870,1],[1995,1],[2145,1],[2500,1],[2730,1],[2750,1],[2840,1],[2900,1],[3210,1]]",155646.74455265503,75,POINT(-122.102303775212 37.6337403652107)
95336,California,37.8833153,37.7765661,-121.1434965,-121.2738131,37.816301604399406,-121.21914721802769,1224.85,14723,92.632872503840247,97.65853011408862,144594,292121,248422,273839,508231,66,1467207,16.5,366801.75,46054079.989538565,115380165.06175536,87088462.554101616,96777674.304754615,189268273.25804436,23707.466833496092,534568655.16819453,"[[0,582],[5,1939],[10,3460],[15,3648],[20,2369],[25,1180],[30,603],[35,267],[40,116],[45,57],[50,63],[55,42],[60,28],[65,26],[70,29],[75,27],[80,14],[85,18],[90,12],[95,19],[100,15],[105,11],[110,5],[115,8],[120,11],[125,3],[130,5],[135,10],[140,3],[145,7],[150,12],[155,8],[160,2],[165,7],[170,7],[175,2],[180,3],[185,4],[190,7],[195,3],[200,4],[205,2],[210,2],[220,1],[225,1],[230,2],[235,1],[240,1],[245,1],[250,3],[260,1],[275,5],[285,4],[290,3],[295,1],[300,2],[310,1],[340,1],[345,1],[350,1],[355,1],[360,1],[365,1],[375,1],[390,1],[395,1],[410,1],[425,1],[440,1],[450,1],[470,1],[475,1],[490,2],[500,1],[555,1],[600,1],[635,1],[655,2],[725,1],[745,1],[750,1],[815,1],[850,1],[865,1],[925,1],[1000,1],[1005,1],[1080,1],[1095,1],[1345,1],[1365,1],[1375,1],[1425,1],[1475,1],[1540,1],[1635,1],[1910,1],[1975,1],[2040,1],[2045,1],[2050,1],[2065,1],[2115,1],[3160,1],[3330,1],[3355,1],[3535,1],[3815,1],[3850,1],[4420,1],[5515,1]]",145739.99937679237,462,POINT(-121.219147218028 37.8163016043994)
95757,California,38.4086208,38.2720621,-121.3367169,-121.5073358,38.390705012646066,-121.43261455314823,1209.55,12872,86.659544635107167,99.1755913398567,68628,276476,239094,262683,120259,66,967140,16.5,241785,21277503.331921395,108612163.46988527,82338233.798931882,91539418.116302535,44326345.545190409,23748.131115722656,348093664.26223135,"[[0,182],[5,1261],[10,3574],[15,3745],[20,2114],[25,1051],[30,467],[35,176],[40,96],[45,56],[50,31],[55,16],[60,7],[65,12],[70,8],[75,11],[80,7],[85,2],[95,2],[100,2],[105,6],[110,4],[115,5],[125,5],[130,3],[135,2],[140,1],[145,2],[150,2],[155,2],[170,1],[180,2],[200,1],[225,1],[240,1],[255,1],[260,1],[275,1],[300,1],[330,1],[375,1],[410,1],[430,1],[435,1],[450,1],[495,1],[545,1],[560,1],[1285,1]]",94901.131823153977,569,POINT(-121.432614553148 38.3907050126461)
85258,Arizona,33.5820774,33.5387473,-111.8455168,-111.9256769,33.564062710691722,-111.89421454520382,1365.1,10552,99.056344480073292,97.5952645209027,26139,198786,117813,143469,523511,70,1009718,17.5,252429.5,9043431.444940187,83916942.169256628,44071086.844702154,55148917.610485837,204955637.55985108,27305.969433593749,397136015.62923592,"[[0,612],[5,1502],[10,2047],[15,2130],[20,1648],[25,1046],[30,588],[35,329],[40,164],[45,92],[50,51],[55,41],[60,34],[65,28],[70,25],[75,16],[80,14],[85,4],[90,9],[95,4],[100,6],[105,4],[110,6],[115,4],[120,8],[125,3],[130,2],[135,6],[140,3],[145,2],[150,4],[155,4],[160,2],[165,4],[170,4],[175,4],[180,3],[185,2],[190,1],[195,1],[200,1],[205,1],[210,1],[215,5],[220,1],[225,2],[230,4],[235,4],[240,2],[245,2],[250,2],[255,1],[260,1],[270,2],[275,2],[285,1],[300,2],[305,2],[310,2],[315,1],[320,1],[330,1],[345,3],[365,1],[375,2],[380,1],[385,2],[390,1],[395,3],[405,1],[410,1],[420,2],[435,2],[445,1],[450,2],[455,2],[465,1],[470,2],[485,3],[490,1],[520,1],[530,1],[560,1],[605,1],[610,1],[620,1],[640,1],[645,1],[665,2],[685,1],[690,1],[830,1],[875,1],[880,1],[905,1],[925,1],[965,1],[1165,1],[1355,1],[1505,1],[1640,1],[2080,1]]",171019.86377235843,183,POINT(-111.894214545204 33.5640627106917)
89151,Nevada,36.147786,36.144394,-115.2257588,-115.2337938,36.146583228155329,-115.23040960485434,1383.8,99,97.0873786407767,99,156,2961,1369,1620,9861,70,15967,17.5,3991.75,48718.004107666013,1283910.9020568847,515966.66786499019,599847.89251098654,3922505.7906005853,28773.07109375,6370949.2571411133,"[[0,3],[5,11],[10,22],[15,33],[20,9],[25,3],[30,2],[35,1],[50,1],[60,1],[65,1],[85,1],[110,2],[115,4],[125,1],[140,1],[355,2],[705,1]]",2743.5408302884521,6,POINT(-115.230409604854 36.1465832281553)
91360,California,34.2480416,34.1707974,-118.8307726,-118.9307793,34.209413586013682,-118.87538063719954,1309.85,12628,99.339832655254469,97.581330654508932,110442,289202,222452,253517,212182,70,1087795,17.5,271948.75,37346620.384222411,118924830.963556,82242180.996069327,95102361.594458029,81909408.745288089,27002.226831054686,415525402.68359363,"[[0,404],[5,1431],[10,2759],[15,2916],[20,2155],[25,1392],[30,694],[35,304],[40,167],[45,65],[50,55],[55,36],[60,22],[65,23],[70,18],[75,5],[80,15],[85,6],[90,10],[95,14],[100,9],[105,13],[110,8],[115,8],[120,3],[125,6],[130,1],[135,8],[140,6],[145,4],[150,2],[155,2],[160,2],[165,3],[170,2],[175,3],[180,3],[185,6],[190,6],[195,1],[200,1],[205,3],[215,2],[220,2],[230,5],[245,1],[250,2],[265,1],[270,3],[275,1],[295,1],[300,1],[320,1],[375,1],[415,1],[420,1],[425,1],[475,1],[500,1],[515,1],[535,1],[545,1],[610,1],[630,1],[895,1],[900,1],[945,1],[1040,1],[1315,1],[1795,1]]",113285.11565851973,858,POINT(-118.8753806372 34.2094135860137)
92064,California,33.0648344,32.9034182,-116.9586124,-117.075248,32.973207960451312,-117.03489244336977,1294.55,14684,87.745725252995229,97.3288261417114,110760,341046,258111,311468,519991,70,1541376,17.5,385344,36760552.055871584,138572570.70109251,93516877.429730192,114792997.84402466,200529773.64746088,26536.082452392577,584172771.67817986,"[[0,515],[5,1640],[10,3190],[15,3442],[20,2098],[25,1183],[30,771],[35,596],[40,348],[45,190],[50,106],[55,87],[60,70],[65,44],[70,27],[75,33],[80,29],[85,21],[90,22],[95,15],[100,19],[105,15],[110,11],[115,9],[120,3],[125,3],[130,12],[135,7],[140,6],[145,4],[150,9],[155,9],[160,8],[165,3],[170,1],[175,4],[180,8],[185,1],[190,3],[195,4],[200,4],[205,3],[210,1],[215,1],[220,2],[225,4],[230,1],[235,1],[240,1],[245,1],[250,2],[255,2],[260,3],[265,1],[270,1],[275,2],[280,1],[285,3],[290,1],[295,5],[300,3],[305,2],[315,1],[325,2],[330,1],[335,3],[345,2],[365,2],[380,1],[385,1],[400,2],[405,2],[410,1],[415,1],[425,1],[435,1],[445,1],[480,1],[490,1],[515,1],[535,2],[540,2],[575,1],[580,2],[585,1],[620,2],[635,1],[640,2],[650,1],[655,2],[660,1],[665,1],[700,1],[705,1],[735,1],[745,1],[860,1],[895,1],[900,1],[945,1],[960,1],[1045,1],[1095,1],[1100,1],[1125,2],[1135,1],[1140,1],[1170,1],[1210,1],[1285,1],[1295,1],[1310,1],[1405,1],[1530,1],[1615,1],[1750,1],[1840,1],[2075,1],[2410,1],[3240,1],[3575,1]]",159263.62041098296,1809,POINT(-117.03489244337 32.9732079604513)
92234,California,33.8575806,33.7597352,-116.4323158,-116.4928293,33.814315741842265,-116.46558548697963,1361.7,16499,97.64719319285021,96.491022866834314,78062,313997,212640,244310,573684,70,1422693,17.5,355673.25,27330707.065148931,136324775.07164305,83080624.424188271,93069103.381286636,229114401.3816528,27735.808892822264,568919611.32391942,"[[0,774],[5,1931],[10,3460],[15,4285],[20,2925],[25,1387],[30,617],[35,288],[40,164],[45,116],[50,96],[55,65],[60,64],[65,55],[70,20],[75,27],[80,12],[85,14],[90,18],[95,9],[100,7],[105,1],[110,9],[115,11],[120,11],[125,4],[130,7],[135,5],[140,4],[145,2],[150,6],[155,4],[160,3],[165,3],[170,2],[175,6],[180,1],[185,2],[190,4],[195,1],[200,2],[205,4],[210,4],[215,2],[220,2],[225,2],[235,2],[240,4],[245,1],[260,4],[265,1],[275,1],[285,1],[295,2],[300,1],[305,1],[310,1],[315,1],[330,1],[340,2],[345,1],[360,2],[365,1],[380,1],[390,2],[395,1],[405,2],[415,1],[430,2],[435,1],[440,1],[465,1],[485,1],[495,2],[505,1],[555,1],[570,1],[595,1],[600,1],[625,1],[710,1],[740,2],[745,2],[920,1],[940,1],[1185,1],[1200,1],[1220,1],[1270,1],[1375,1],[1405,1],[1495,1],[1595,1]]",155105.13569806138,1093,POINT(-116.46558548698 33.8143157418423)
92603,California,33.6560571,33.6056314,-117.7433046,-117.8412625,33.638404167137793,-117.80047185028282,1251.2,5515,99.116607773851584,98.3065953654189,72965,128860,108697,116025,52079,70,478626,17.5,119656.5,23830621.375238031,50924673.190606691,38416633.306677237,42679992.614111364,19396306.2847229,25659.042553710937,175248226.77135611,"[[0,325],[5,948],[10,1046],[15,804],[20,761],[25,495],[30,352],[35,212],[40,156],[45,141],[50,83],[55,52],[60,34],[65,27],[70,18],[75,19],[80,6],[85,7],[90,5],[95,4],[100,3],[110,1],[120,2],[125,1],[150,1],[165,1],[185,1],[215,1],[245,1],[255,1],[310,1],[345,1],[370,1],[385,1],[450,2],[1315,1]]",47778.103361495028,206,POINT(-117.800471850283 33.6384041671378)
93455,California,34.9373991,34.7230305,-120.3417264,-120.5677531,34.8830539808981,-120.42985326873661,1317.5,14628,93.87832220682705,98.1349792030055,97971,328550,220652,285544,429307,70,1362024,17.5,340506,33265687.181860354,139199686.66561276,80639263.878881857,110521575.44551392,169153227.07771003,27251.156677246094,532779440.24957925,"[[0,509],[5,1774],[10,3054],[15,3941],[20,2641],[25,1178],[30,550],[35,235],[40,99],[45,62],[50,60],[55,47],[60,37],[65,33],[70,33],[75,30],[80,30],[85,23],[90,19],[95,23],[100,13],[105,4],[110,11],[115,10],[120,11],[125,9],[130,11],[135,11],[140,7],[145,5],[150,9],[155,6],[160,4],[165,8],[170,5],[175,6],[180,3],[185,4],[190,4],[195,2],[200,3],[205,4],[210,3],[215,3],[220,3],[225,1],[230,1],[235,1],[240,5],[245,4],[250,2],[255,3],[260,2],[265,1],[270,2],[275,3],[280,4],[285,2],[290,2],[295,3],[300,2],[305,2],[310,1],[315,2],[330,1],[335,1],[355,2],[360,1],[365,1],[370,1],[385,2],[400,1],[410,2],[415,1],[425,1],[435,3],[445,2],[460,2],[490,1],[500,1],[570,1],[585,1],[600,1],[615,1],[625,2],[700,1],[710,1],[780,1],[800,1],[815,1],[845,1],[850,1],[855,1],[945,1],[970,1],[975,1],[1225,1],[1300,1],[1305,1],[1385,1],[1460,1],[1625,1],[2635,1],[2735,1]]",145252.20388298068,412,POINT(-120.429853268737 34.8830539808981)
94129,California,37.8105808,37.7470128,-122.447907,-122.4847353,37.796863229763552,-122.46652120584149,1126.25,594,96.801112656467311,85.34482758620689,6302,16224,11696,10833,33822,70,78877,17.5,19719.25,1789908.5945678717,5637815.8613159172,3662434.5285278317,3408342.105548094,11069542.34118042,22097.02001953125,25568043.431140143,"[[0,71],[5,113],[10,88],[15,54],[20,49],[25,30],[30,35],[35,33],[40,29],[45,10],[50,6],[55,6],[60,6],[65,9],[70,9],[75,5],[80,3],[85,4],[90,1],[95,2],[100,2],[105,3],[115,3],[130,2],[135,1],[150,2],[160,1],[165,1],[170,1],[175,1],[180,1],[185,2],[200,1],[205,1],[210,1],[215,2],[220,2],[250,1],[785,1],[800,1],[915,1]]",6970.6418393494032,7,POINT(-122.466521205841 37.7968632297636)
94404,California,37.5731365,37.5340351,-122.2481289,-122.2942522,37.552767689474372,-122.26616935268073,1216.35,7359,98.988173455978981,97.690163281561126,68951,152060,119236,134957,217189,70,692393,17.5,173098.25,21596624.902593989,58535713.64771115,41121305.460461445,47688227.613214113,78691535.596093744,25228.354443359374,247633407.22007439,"[[0,422],[5,1232],[10,1230],[15,1518],[20,1479],[25,626],[30,261],[35,114],[40,47],[45,47],[50,59],[55,29],[60,22],[65,21],[70,15],[75,17],[80,14],[85,8],[90,11],[95,4],[100,11],[105,4],[110,3],[115,4],[120,11],[125,11],[130,6],[135,10],[140,2],[145,4],[150,5],[155,5],[160,8],[165,3],[170,9],[175,8],[180,2],[185,8],[190,2],[195,5],[200,1],[205,3],[210,3],[215,5],[220,3],[225,2],[235,2],[240,1],[245,1],[255,3],[270,2],[280,1],[285,2],[290,2],[295,3],[300,1],[305,1],[320,1],[325,1],[335,2],[340,3],[345,1],[365,1],[370,1],[375,1],[385,1],[390,1],[410,1],[435,2],[460,1],[470,1],[615,1],[690,1],[735,1],[780,1],[820,1],[855,1],[1000,1],[2315,1]]",67512.549164655691,291,POINT(-122.266169352681 37.5527676894744)
94505,California,37.9325223,37.822912,-121.5672592,-121.6320757,37.906011906215518,-121.6084238190361,1232.5,5594,93.2976306394028,97.30387893546704,34896,138731,106518,116178,40160,70,436483,17.5,109120.75,11048316.929339599,55099119.254510492,37114735.173718274,41188399.204718024,14977158.929351803,25304.530297851561,159427729.49163815,"[[0,135],[5,609],[10,1323],[15,1378],[20,978],[25,582],[30,286],[35,155],[40,74],[45,21],[50,16],[55,6],[60,4],[65,2],[70,2],[75,2],[80,1],[90,1],[105,2],[110,2],[120,2],[135,1],[160,1],[165,1],[175,1],[190,1],[230,1],[335,1],[340,2],[345,1],[390,1],[470,1],[935,1]]",43464.945002142325,241,POINT(-121.608423819036 37.9060119062155)
94535,California,38.2866292,38.2549191,-121.9128649,-121.9635656,38.277104246035591,-121.94263144393202,1224.85,1162,98.2200647249191,95.7166392092257,21475,32248,20941,28984,59643,70,163291,17.5,40822.75,6817723.9812744148,12755952.523956291,7410632.2587951664,10388720.555120852,22105145.468151856,25705.337670898436,59478174.7872986,"[[0,44],[5,164],[10,273],[15,158],[20,107],[25,126],[30,92],[35,29],[40,24],[45,19],[50,8],[55,14],[60,11],[65,11],[70,3],[75,4],[80,4],[85,8],[90,4],[95,8],[100,1],[105,2],[110,1],[115,3],[120,4],[125,2],[135,1],[140,1],[145,1],[150,1],[165,2],[170,3],[175,1],[185,2],[195,1],[200,1],[215,1],[220,1],[225,1],[235,1],[240,2],[250,1],[285,1],[290,1],[320,1],[355,1],[365,1],[370,1],[410,1],[420,1],[475,1],[495,1],[525,1],[550,1],[595,1],[645,1],[1080,1],[1415,1],[1965,1]]",16215.595644503806,2,POINT(-121.942631443932 38.2771042460356)
95366,California,37.826629,37.6959255,-121.0426253,-121.2044346,37.748291032044214,-121.12842675252642,1224.8722444000884,5707,79.113327044872662,97.206608754896948,52519,141471,101394,122700,126453,70,544537,17.5,136134.25,16732538.777642824,55750354.741625957,35146801.811224356,43061166.748480231,47020007.405865468,25508.316760253907,197710869.48483896,"[[0,231],[5,694],[10,1211],[15,1322],[20,928],[25,519],[30,299],[35,121],[40,82],[45,38],[50,26],[55,30],[60,15],[65,19],[70,17],[75,9],[80,10],[85,4],[90,15],[95,5],[100,3],[105,13],[110,9],[115,4],[120,5],[125,2],[130,3],[140,5],[145,1],[150,2],[155,5],[160,2],[165,5],[170,1],[175,5],[185,1],[190,2],[200,4],[205,1],[215,1],[220,2],[225,3],[235,2],[240,3],[245,1],[255,2],[260,1],[265,1],[295,1],[310,1],[315,1],[320,3],[345,1],[375,1],[390,1],[400,1],[445,1],[470,1],[495,1],[590,1],[595,1],[605,1],[615,1],[675,1],[685,1],[690,1],[945,1],[1190,1],[2215,1]]",53902.116626047704,285,POINT(-121.128426752526 37.7482910320442)
95381,California,37.5341671,37.5311618,-120.8808003,-120.8834015,37.532385538181813,-120.88202554000001,1233.35,55,100,100,379,1502,1013,1157,4,70,4055,17.5,1013.75,118132.77172851562,603413.71078491211,358148.57951660157,413302.23598022456,1399.7498474121094,25925.353820800781,1494397.0478576666,"[[5,6],[10,12],[15,15],[20,9],[25,12],[35,1]]",407.41899607811973,2,POINT(-120.88202554 37.5323855381818)
85212,Arizona,33.4970154,33.2724582,-111.565159,-111.6986079,33.342460256536242,-111.62073242991495,1365.1005995485759,7451,60.092070799269784,98.415004622903183,11010,124276,137263,173570,373315,74,819434,18.5,204858.5,3865550.2052124031,54840576.226135254,51316179.114300512,67995200.636035144,150509975.87777102,30032.094580078123,328527482.05945432,"[[0,224],[5,1030],[10,1449],[15,1282],[20,1117],[25,750],[30,416],[35,398],[40,189],[45,117],[50,95],[55,76],[60,56],[65,37],[70,18],[75,13],[80,13],[85,6],[90,6],[95,9],[100,6],[105,4],[110,7],[115,2],[120,6],[125,8],[130,4],[135,4],[140,4],[145,1],[150,5],[155,1],[160,3],[165,4],[175,4],[180,1],[185,2],[190,2],[195,3],[200,1],[205,4],[210,2],[215,1],[220,2],[230,2],[240,1],[245,3],[250,4],[255,4],[265,1],[270,3],[275,1],[280,1],[285,1],[290,1],[295,1],[300,2],[305,1],[315,2],[325,1],[350,2],[355,1],[360,1],[370,2],[375,2],[380,1],[385,1],[390,1],[395,2],[405,1],[425,1],[440,1],[460,2],[480,1],[485,1],[490,1],[495,2],[500,1],[525,1],[530,1],[535,1],[570,2],[585,1],[595,1],[635,1],[705,1],[920,1],[1035,1],[1065,1],[1170,1],[1280,1],[1670,1],[6180,1]]",141474.76687115087,145,POINT(-111.620732429915 33.3424602565362)
85284,Arizona,33.4476659,33.3202975,-111.8937249,-111.9713689,33.336565506740065,-111.9300925905612,1365.1,7227,99.368958109559614,97.648966355897855,11560,182227,117331,156795,510104,74,978017,18.5,244504.25,3960909.3637695317,78021650.659905985,43864653.623516843,59939508.275634773,202428578.06676653,29377.54799194336,388215299.98959363,"[[0,295],[5,874],[10,1310],[15,1525],[20,1243],[25,766],[30,471],[35,230],[40,82],[45,75],[50,26],[55,19],[60,15],[65,13],[70,12],[75,4],[80,12],[85,6],[90,5],[95,13],[100,6],[105,6],[110,6],[115,11],[120,2],[125,5],[135,8],[140,3],[145,3],[150,1],[155,4],[160,2],[165,4],[170,5],[175,4],[180,4],[190,2],[195,1],[200,3],[205,3],[215,2],[220,1],[225,2],[235,3],[240,1],[245,1],[250,1],[260,2],[265,2],[275,4],[285,1],[295,2],[305,2],[310,1],[320,3],[325,4],[330,4],[345,1],[350,1],[360,1],[365,1],[385,1],[390,1],[395,3],[400,2],[405,2],[410,2],[415,1],[420,2],[425,1],[430,1],[435,1],[445,2],[460,1],[465,1],[470,2],[485,3],[490,1],[495,2],[500,1],[505,1],[510,2],[515,1],[520,1],[545,1],[550,2],[560,2],[565,1],[570,1],[580,1],[590,1],[595,1],[600,2],[620,2],[625,2],[640,2],[650,3],[655,2],[660,1],[665,1],[675,1],[700,1],[705,1],[710,1],[725,1],[750,1],[755,1],[785,1],[800,1],[815,2],[820,1],[825,2],[830,1],[835,2],[840,1],[845,1],[850,1],[865,1],[885,1],[890,2],[915,1],[975,1],[1015,1],[1025,1],[1085,1],[1095,1],[1110,1],[1120,1],[1130,1],[1150,1],[1160,2],[1180,1],[1310,1],[1340,1],[1345,1],[1390,1],[1505,1],[1590,1],[1675,1],[1710,1],[1935,1],[2120,1],[2170,1]]",167178.30945997397,160,POINT(-111.930092590561 33.3365655067401)
85755,Arizona,32.4833206,32.4182436,-110.9294047,-111.0466462,32.44991658074462,-110.9703407397914,1381.25,7414,88.9850604695281,98.787475016655563,35078,169017,139876,142814,131615,74,618400,18.5,154600,12352256.649407957,75583619.287353531,54769837.835546874,57187942.273358122,54061035.214294419,30755.867919921875,253954691.25996104,"[[0,128],[5,572],[10,1668],[15,1777],[20,1383],[25,902],[30,438],[35,279],[40,116],[45,57],[50,33],[55,14],[60,6],[65,6],[70,3],[75,5],[80,1],[85,2],[90,4],[95,1],[105,1],[115,1],[135,1],[140,1],[160,1],[165,1],[170,1],[190,1],[225,1],[230,1],[250,1],[275,1],[290,1],[340,1],[345,1],[465,1],[685,1],[715,1],[915,1]]",109361.26413721469,468,POINT(-110.970340739791 32.4499165807446)
92003,California,33.3174257,33.257512,-117.1519118,-117.2584031,33.286536362876824,-117.2044426376399,1294.55,2054,93.970714900947456,94.133822181484874,23359,51876,41205,47492,35282,74,199214,18.5,49803.5,7787491.6683410648,21038507.773571782,14851441.614575187,17766430.800891113,13467992.808697511,27849.942456054687,74911864.666076675,"[[0,189],[5,316],[10,340],[15,275],[20,230],[25,174],[30,147],[35,124],[40,71],[45,54],[50,36],[55,18],[60,17],[65,9],[70,9],[75,6],[80,3],[85,3],[90,1],[95,2],[100,2],[105,2],[110,1],[115,2],[135,3],[140,1],[145,5],[170,1],[180,1],[205,1],[215,1],[225,1],[250,1],[280,1],[295,1],[300,2],[310,1],[350,1],[630,1],[750,1]]",20423.298306394856,105,POINT(-117.20444263764 33.2865363628768)
92660,California,33.6713107,33.6048345,-117.8415372,-117.9087433,33.633383036670068,-117.87723202064257,1251.2,10311,99.6285634692172,96.104017149780972,104977,238106,185168,199490,359860,74,1087601,18.5,271900.25,34043700.732495114,92975488.420135513,65567841.820941165,71028819.343853742,132893246.68062137,26918.841021728516,396509096.99804664,"[[0,741],[5,1453],[10,1745],[15,1638],[20,1515],[25,1091],[30,692],[35,349],[40,213],[45,179],[50,97],[55,82],[60,60],[65,41],[70,42],[75,29],[80,19],[85,30],[90,21],[95,15],[100,22],[105,14],[110,14],[115,12],[120,13],[125,9],[130,14],[135,5],[140,4],[145,6],[150,7],[155,9],[160,3],[165,7],[170,3],[175,5],[180,5],[185,4],[190,2],[195,2],[200,1],[205,3],[210,3],[215,5],[220,3],[225,2],[230,3],[235,2],[245,1],[250,3],[255,1],[260,1],[265,4],[270,3],[275,2],[280,1],[285,1],[290,4],[295,1],[300,3],[310,2],[315,1],[325,1],[330,1],[335,1],[345,1],[350,1],[360,2],[370,1],[375,1],[395,2],[400,1],[410,2],[420,1],[425,2],[430,1],[435,1],[440,1],[455,2],[460,1],[465,1],[505,1],[530,1],[535,1],[555,1],[560,1],[565,2],[580,1],[605,1],[650,1],[655,1],[675,1],[690,1],[705,1],[710,1],[725,1],[765,1],[800,1],[815,1],[840,1],[855,1],[895,1],[1285,1],[1540,1],[1805,1]]",108100.68078384784,453,POINT(-117.877232020643 33.6333830366701)
92691,California,33.6605461,33.547597,-117.6422238,-117.695162,33.615169146935514,-117.66529223878292,1251.2,13614,99.804163342278954,98.938953488372093,142683,293175,262198,274637,233563,74,1206256,18.5,301564,46172417.187097162,115896442.03741455,92773659.798571736,99525257.436859131,87726191.714599609,27180.454150390626,442093968.17454243,"[[0,300],[5,1132],[10,2464],[15,3835],[20,3171],[25,1498],[30,555],[35,198],[40,90],[45,50],[50,25],[55,26],[60,18],[65,25],[70,15],[75,12],[80,19],[85,15],[90,13],[95,5],[100,9],[105,8],[110,9],[115,6],[120,4],[125,9],[130,6],[135,2],[140,5],[145,1],[150,8],[160,4],[165,5],[170,2],[175,1],[180,2],[185,5],[190,2],[195,1],[200,3],[205,1],[210,1],[215,4],[225,1],[230,1],[235,1],[240,2],[245,2],[255,2],[265,2],[270,1],[275,1],[280,1],[285,2],[295,1],[305,1],[315,1],[320,1],[325,1],[330,2],[335,3],[345,1],[350,1],[355,1],[360,1],[365,3],[400,2],[420,2],[445,1],[475,2],[480,1],[560,1],[660,1],[680,1],[705,1],[1020,1],[1130,1],[1610,1],[1715,1],[3770,1]]",120528.53085067093,1161,POINT(-117.665292238783 33.6151691469355)
